"Perioden";"Regio's";"Totaal levendgeborenen";"Bruto geboortecijfer";"Levendgeboren jongens";"Levendgeboren meisjes";"Algemeen vruchtbaarheidscijfer";"Gestandaardiseerd vruchtbaarheidscijfer";"Gemiddeld kindertal per vrouw";"Totaal levendgeborenen";"Jonger dan 20 jaar";"20 tot 25 jaar";"25 tot 30 jaar";"30 tot 35 jaar";"35 tot 40 jaar";"40 tot 45 jaar";"45 jaar of ouder";"Totaal levendgeborenen";"1e kind";"2e kind";"3e kind";"4e of volgende kinderen";"Totaal levendgeborenen";"Moeder gehuwd";"Moeder niet-gehuwd";"Gemeente";"Landsdeel";"Provincie";"COROP-gebied";"Stadsgewest";"Grootstedelijke agglomeratie"
"1994";"Sint Anthonis";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1994";"Sint Maarten";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1994";"Sint Odilienberg";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1994";"Sint Pancras";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1994";"Sint Philipsland";"34";"14.0";"19";"15";"61.4";"60.9";"1.94";"34";"-";"10";"12";"10";"2";"-";"-";"34";"11";"10";"7";"6";"34";"33";"1";"0712";"03";"29";"32";"";""
"1994";"Sint-Michielsgestel";"146";"11.6";"76";"70";"45.6";"51.0";"1.66";"146";"2";"5";"58";"57";"22";"2";"-";"146";"61";"54";"24";"7";"146";"127";"19";"0845";"04";"30";"35";"";""
"1994";"Sint-Oedenrode";"243";"14.3";"130";"113";"54.7";"58.1";"1.86";"243";"-";"6";"83";"118";"34";"2";"-";"243";"112";"85";"40";"6";"243";"229";"14";"0846";"04";"30";"35";"";""
"1994";"Sittard";"517";"11.0";"255";"262";"41.6";"40.7";"1.31";"517";"9";"35";"184";"222";"59";"7";"1";"517";"330";"132";"40";"15";"517";"442";"75";"0968";"04";"31";"39";"";""
"1994";"Sittard-Geleen";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1994";"Skarsterlân";"361";"14.1";"194";"167";"57.6";"61.5";"1.99";"361";"3";"30";"129";"146";"47";"5";"1";"361";"143";"114";"69";"35";"361";"332";"29";"0051";"01";"21";"06";"";""
"1994";"Sleen";"81";"9.3";"44";"37";"38.6";"42.7";"1.37";"81";"1";"1";"34";"36";"7";"2";"-";"81";"37";"27";"14";"3";"81";"80";"1";"0130";"01";"22";"08";"";""
"1994";"Sliedrecht";"311";"13.1";"147";"164";"52.0";"52.3";"1.66";"311";"2";"47";"138";"90";"26";"8";"-";"311";"114";"118";"45";"34";"311";"293";"18";"0610";"03";"28";"30";"";""
"1994";"Slochteren";"191";"13.5";"105";"86";"54.3";"55.7";"1.80";"191";"1";"13";"68";"75";"30";"4";"-";"191";"84";"72";"26";"9";"191";"172";"19";"0040";"01";"20";"03";"";""
"1994";"Sluis";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1994";"Sluis (oud)";"33";"11.5";"22";"11";"52.1";"56.6";"1.73";"33";"1";"3";"14";"12";"3";"-";"-";"33";"13";"16";"2";"2";"33";"27";"6";"0713";"03";"29";"31";"";""
"1994";"Sluis-Aardenburg";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1994";"Smallingerland";"585";"11.6";"293";"292";"45.5";"47.9";"1.54";"585";"2";"54";"240";"218";"62";"9";"-";"585";"222";"241";"82";"40";"585";"509";"76";"0090";"01";"21";"06";"";""
"1994";"Smilde";"130";"13.6";"68";"62";"53.5";"55.0";"1.76";"130";"1";"7";"56";"50";"15";"1";"-";"130";"60";"45";"17";"8";"130";"118";"12";"0131";"01";"22";"07";"";""
"1994";"Sneek";"344";"11.7";"170";"174";"46.4";"47.7";"1.53";"344";"3";"46";"124";"122";"45";"4";"-";"344";"137";"132";"57";"18";"344";"283";"61";"0091";"01";"21";"05";"";""
"1994";"Snelrewaard";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1994";"Soest";"458";"10.8";"225";"233";"42.9";"47.7";"1.54";"458";"5";"40";"145";"175";"80";"13";"-";"458";"210";"147";"71";"30";"458";"400";"58";"0342";"03";"26";"17";"";""
"1994";"Someren";"273";"15.4";"141";"132";"60.4";"57.1";"1.79";"273";"1";"12";"106";"124";"29";"1";"-";"273";"103";"107";"48";"15";"273";"266";"7";"0847";"04";"30";"36";"";""
"1994";"Son en Breugel";"189";"13.0";"112";"77";"53.2";"54.9";"1.74";"189";"2";"5";"70";"87";"23";"1";"1";"189";"89";"58";"31";"11";"189";"174";"15";"0848";"04";"30";"36";"";""
"1994";"Spijkenisse";"877";"12.4";"475";"402";"43.9";"44.1";"1.46";"877";"5";"93";"322";"342";"94";"21";"-";"877";"394";"340";"95";"48";"877";"736";"141";"0612";"03";"28";"29";"";""
"1994";"Sprang-Capelle";"140";"14.0";"68";"72";"52.5";"50.7";"1.61";"140";"1";"14";"48";"58";"13";"5";"1";"140";"55";"46";"21";"18";"140";"129";"11";"0849";"04";"30";"34";"";""
"1994";"St. Anthonis";"172";"15.5";"103";"69";"62.9";"61.2";"1.95";"172";"1";"7";"56";"88";"20";"-";"-";"172";"80";"51";"35";"6";"172";"164";"8";"1691";"04";"30";"35";"";""
"1994";"Stad Delden";"79";"10.7";"40";"39";"48.0";"55.7";"1.77";"79";"-";"3";"25";"37";"10";"4";"-";"79";"39";"24";"13";"3";"79";"76";"3";"0179";"02";"23";"12";"";""
"1994";"Stadskanaal";"385";"11.7";"193";"192";"48.3";"50.6";"1.63";"385";"-";"47";"161";"125";"48";"4";"-";"385";"168";"135";"51";"31";"385";"348";"37";"0037";"01";"20";"01";"";""
"1994";"Standdaarbuiten";"34";"11.6";"17";"17";"44.1";"44.2";"1.37";"34";"-";"1";"15";"17";"1";"-";"-";"34";"16";"14";"4";"-";"34";"32";"2";"0850";"04";"30";"33";"";""
"1994";"Staphorst";"253";"17.5";"127";"126";"71.7";"75.5";"2.40";"253";"9";"31";"103";"73";"26";"9";"2";"253";"79";"66";"46";"62";"253";"248";"5";"0180";"02";"23";"10";"";""
"1994";"Stede Broec";"223";"11.6";"112";"111";"42.6";"50.7";"1.65";"223";"1";"22";"99";"78";"20";"3";"-";"223";"92";"75";"43";"13";"223";"205";"18";"0532";"03";"27";"18";"";""
"1994";"Stedum";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1994";"Steenbergen";"174";"11.9";"82";"92";"46.2";"47.1";"1.50";"174";"-";"18";"67";"67";"21";"1";"-";"174";"78";"65";"28";"3";"174";"164";"10";"0851";"04";"30";"33";"";""
"1994";"Steenderen";"71";"15.3";"38";"33";"63.5";"69.9";"2.23";"71";"-";"1";"22";"32";"14";"2";"-";"71";"23";"24";"19";"5";"71";"69";"2";"0280";"02";"25";"14";"";""
"1994";"Steenwijk";"256";"11.9";"133";"123";"50.5";"51.8";"1.67";"256";"4";"30";"95";"91";"29";"7";"-";"256";"100";"91";"48";"17";"256";"224";"32";"0181";"02";"23";"10";"";""
"1994";"Steenwijkerland";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1994";"Stein (L.)";"246";"9.2";"124";"122";"35.1";"38.1";"1.24";"246";"1";"24";"94";"106";"20";"1";"-";"246";"129";"86";"26";"5";"246";"224";"22";"0971";"04";"31";"39";"";""
"1994";"Stevensweert";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1994";"Stichtse Vecht";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1994";"Stramproy";"74";"14.6";"38";"36";"56.5";"59.1";"1.85";"74";"-";"3";"24";"37";"9";"1";"-";"74";"25";"38";"9";"2";"74";"69";"5";"0973";"04";"31";"38";"";""
"1994";"Strijen";"103";"11.8";"52";"51";"43.3";"47.3";"1.55";"103";"-";"7";"40";"39";"16";"1";"-";"103";"47";"41";"10";"5";"103";"95";"8";"0617";"03";"28";"29";"";""
"1994";"Súdwest-Fryslân";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1994";"Susteren";"155";"11.8";"78";"77";"44.4";"46.1";"1.45";"155";"1";"9";"48";"81";"15";"1";"-";"155";"86";"53";"14";"2";"155";"143";"12";"0974";"04";"31";"39";"";""
"1994";"Swalmen";"83";"9.7";"47";"36";"39.2";"41.3";"1.34";"83";"1";"4";"23";"42";"12";"1";"-";"83";"25";"43";"11";"4";"83";"71";"12";"0975";"04";"31";"38";"";""
"1994";"Tegelen";"240";"12.5";"107";"133";"50.9";"52.3";"1.72";"240";"4";"36";"84";"93";"21";"1";"1";"240";"93";"99";"38";"10";"240";"219";"21";"0976";"04";"31";"37";"";""
"1994";"Terheijden";"134";"15.0";"71";"63";"55.9";"62.7";"2.05";"134";"-";"9";"47";"61";"14";"1";"2";"134";"53";"56";"20";"5";"134";"127";"7";"0853";"04";"30";"33";"";""
"1994";"Termunten";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1994";"Terneuzen";"455";"12.8";"215";"240";"51.6";"55.6";"1.80";"455";"9";"79";"185";"133";"39";"10";"-";"455";"201";"168";"53";"33";"455";"405";"50";"0715";"03";"29";"31";"";""
"1994";"Terschelling";"39";"8.4";"21";"18";"34.1";"37.0";"1.21";"39";"-";"7";"18";"11";"3";"-";"-";"39";"22";"14";"3";"-";"39";"28";"11";"0093";"01";"21";"04";"";""
"1994";"Teteringen";"45";"8.1";"25";"20";"34.3";"39.0";"1.23";"45";"-";"2";"13";"24";"6";"-";"-";"45";"23";"12";"8";"2";"45";"39";"6";"0854";"04";"30";"33";"";""
"1994";"Texel";"177";"13.5";"81";"96";"54.0";"59.7";"1.93";"177";"3";"19";"77";"50";"23";"5";"-";"177";"67";"66";"35";"9";"177";"153";"24";"0448";"03";"27";"18";"";""
"1994";"Teylingen";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1994";"Tholen";"299";"14.9";"157";"142";"61.2";"60.5";"1.96";"299";"6";"50";"123";"80";"33";"6";"1";"299";"140";"68";"39";"52";"299";"279";"20";"0716";"03";"29";"32";"";""
"1994";"Thorn";"30";"11.5";"10";"20";"47.1";"48.8";"1.53";"30";"-";"1";"10";"16";"3";"-";"-";"30";"16";"10";"3";"1";"30";"29";"1";"0977";"04";"31";"38";"";""
"1994";"Tiel";"492";"14.5";"259";"233";"54.0";"55.3";"1.80";"492";"11";"67";"173";"167";"67";"7";"-";"492";"241";"175";"53";"23";"492";"441";"51";"0281";"02";"25";"16";"";""
"1994";"Tietjerksteradeel";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1994";"Tilburg";"2003";"12.2";"1016";"987";"44.7";"42.9";"1.40";"2003";"36";"214";"723";"753";"244";"29";"4";"2003";"975";"716";"222";"90";"2003";"1628";"375";"0855";"04";"30";"34";"";""
"1994";"Tubbergen";"300";"15.5";"161";"139";"63.3";"61.6";"1.97";"300";"3";"7";"91";"154";"41";"4";"-";"300";"110";"105";"67";"18";"300";"294";"6";"0183";"02";"23";"12";"";""
"1994";"Twenterand";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1994";"Tynaarlo";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1994";"Tytsjerksteradiel";"353";"11.4";"199";"154";"46.0";"51.1";"1.65";"353";"2";"24";"143";"130";"47";"7";"-";"353";"124";"141";"69";"19";"353";"325";"28";"0737";"01";"21";"04";"";""
"1994";"Ubbergen";"96";"10.2";"45";"51";"41.8";"47.8";"1.55";"96";"-";"3";"26";"49";"17";"1";"-";"96";"47";"35";"13";"1";"96";"88";"8";"0282";"02";"25";"15";"";""
"1994";"Uden";"509";"13.7";"274";"235";"51.1";"53.2";"1.72";"509";"7";"41";"188";"201";"64";"8";"-";"509";"250";"169";"67";"23";"509";"449";"60";"0856";"04";"30";"35";"";""
"1994";"Udenhout";"123";"13.6";"67";"56";"50.4";"50.8";"1.64";"123";"-";"9";"46";"53";"15";"-";"-";"123";"61";"36";"22";"4";"123";"117";"6";"0857";"04";"30";"34";"";""
"1994";"Uitgeest";"140";"13.9";"75";"65";"52.3";"53.4";"1.68";"140";"1";"5";"50";"57";"24";"3";"-";"140";"69";"50";"19";"2";"140";"116";"24";"0450";"03";"27";"20";"";""
"1994";"Uithoorn";"359";"14.8";"175";"184";"55.4";"51.1";"1.62";"359";"-";"11";"108";"172";"59";"9";"-";"359";"165";"136";"47";"11";"359";"319";"40";"0451";"03";"27";"23";"";""
"1994";"Ulrum";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1994";"Urk";"375";"26.2";"212";"163";"109.6";"106.5";"3.43";"375";"6";"101";"139";"83";"36";"10";"-";"375";"96";"102";"70";"107";"375";"372";"3";"0184";"02";"24";"40";"";""
"1994";"Usquert";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1994";"Utrecht (gemeente)";"3072";"13.1";"1569";"1503";"43.0";"36.2";"1.29";"3072";"71";"465";"835";"1065";"521";"103";"12";"3072";"1525";"972";"363";"212";"3072";"2252";"820";"0344";"03";"26";"17";"";""
"1994";"Utrechtse Heuvelrug";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1994";"Vaals";"98";"8.9";"50";"48";"36.5";"34.2";"1.11";"98";"-";"8";"23";"43";"21";"3";"-";"98";"48";"32";"14";"4";"98";"85";"13";"0981";"04";"31";"39";"";""
"1994";"Valburg";"182";"14.1";"87";"95";"52.9";"57.9";"1.84";"182";"1";"14";"53";"86";"24";"4";"-";"182";"79";"74";"21";"8";"182";"166";"16";"0283";"02";"25";"15";"";""
"1994";"Valkenburg (ZH.)";"47";"14.0";"24";"23";"52.7";"52.5";"1.74";"47";"-";"4";"16";"17";"6";"4";"-";"47";"17";"16";"8";"6";"47";"45";"2";"0619";"03";"28";"25";"";""
"1994";"Valkenburg aan de Geul";"174";"9.6";"93";"81";"38.8";"41.1";"1.32";"174";"2";"9";"56";"81";"23";"3";"-";"174";"88";"68";"14";"4";"174";"156";"18";"0994";"04";"31";"39";"";""
"1994";"Valkenisse";"66";"10.7";"28";"38";"46.9";"57.0";"1.82";"66";"-";"1";"26";"28";"11";"-";"-";"66";"26";"22";"12";"6";"66";"63";"3";"0720";"03";"29";"32";"";""
"1994";"Valkenswaard";"361";"11.8";"179";"182";"45.9";"46.7";"1.48";"361";"2";"24";"135";"156";"43";"1";"-";"361";"164";"143";"47";"7";"361";"317";"44";"0858";"04";"30";"36";"";""
"1994";"Veendam";"317";"11.2";"154";"163";"45.1";"49.1";"1.58";"317";"6";"50";"114";"119";"28";"-";"-";"317";"155";"102";"38";"22";"317";"269";"48";"0047";"01";"20";"01";"";""
"1994";"Veenendaal";"792";"14.8";"397";"395";"55.0";"56.1";"1.79";"792";"11";"97";"318";"261";"94";"10";"1";"792";"324";"262";"130";"76";"792";"754";"38";"0345";"03";"26";"17";"";""
"1994";"Veere";"58";"11.5";"23";"35";"47.1";"57.0";"2.00";"58";"-";"4";"25";"23";"6";"-";"-";"58";"19";"30";"6";"3";"58";"55";"3";"0717";"03";"29";"32";"";""
"1994";"Veghel";"476";"13.9";"246";"230";"53.2";"53.6";"1.72";"476";"11";"32";"155";"212";"58";"7";"1";"476";"225";"158";"66";"27";"476";"449";"27";"0860";"04";"30";"35";"";""
"1994";"Veldhoven";"493";"12.3";"268";"225";"46.4";"46.6";"1.46";"493";"-";"17";"160";"248";"67";"1";"-";"493";"201";"193";"75";"24";"493";"454";"39";"0861";"04";"30";"36";"";""
"1994";"Velsen";"888";"13.9";"471";"417";"56.6";"53.6";"1.73";"888";"8";"80";"315";"342";"125";"18";"-";"888";"440";"322";"110";"16";"888";"793";"95";"0453";"03";"27";"20";"";""
"1994";"Venhuizen";"117";"16.0";"63";"54";"62.2";"75.7";"2.42";"117";"-";"7";"35";"55";"16";"4";"-";"117";"48";"29";"27";"13";"117";"111";"6";"0454";"03";"27";"18";"";""
"1994";"Venlo";"753";"11.5";"353";"400";"45.9";"46.6";"1.52";"753";"14";"117";"242";"271";"100";"8";"1";"753";"336";"290";"80";"47";"753";"627";"126";"0983";"04";"31";"37";"";""
"1994";"Venray";"478";"13.4";"250";"228";"51.4";"52.0";"1.66";"478";"6";"38";"162";"206";"59";"7";"-";"478";"197";"186";"69";"26";"478";"440";"38";"0984";"04";"31";"37";"";""
"1994";"Vessem, Wintelre en Knegsel";"97";"18.3";"51";"46";"75.8";"70.7";"2.16";"97";"-";"2";"41";"42";"11";"1";"-";"97";"41";"35";"17";"4";"97";"91";"6";"0862";"04";"30";"36";"";""
"1994";"Vianen";"247";"12.8";"120";"127";"45.9";"49.8";"1.60";"247";"1";"25";"99";"80";"38";"4";"-";"247";"100";"102";"38";"7";"247";"228";"19";"0620";"03";"28";"30";"";""
"1994";"Vierlingsbeek";"97";"12.9";"51";"46";"49.1";"50.3";"1.58";"97";"-";"4";"25";"61";"7";"-";"-";"97";"38";"46";"10";"3";"97";"93";"4";"0863";"04";"30";"35";"";""
"1994";"Vinkeveen en Waverveen";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1994";"Vlaardingen";"871";"11.8";"468";"403";"46.3";"47.2";"1.53";"871";"19";"136";"296";"307";"103";"10";"-";"871";"426";"302";"110";"33";"871";"761";"110";"0622";"03";"28";"29";"";""
"1994";"Vlagtwedde";"180";"11.3";"99";"81";"50.6";"53.6";"1.73";"180";"3";"19";"57";"84";"16";"1";"-";"180";"78";"69";"29";"4";"180";"160";"20";"0048";"01";"20";"01";"";""
"1994";"Vledder";"29";"7.7";"15";"14";"37.6";"39.9";"1.40";"29";"-";"1";"13";"14";"1";"-";"-";"29";"14";"11";"4";"-";"29";"25";"4";"0132";"01";"22";"09";"";""
"1994";"Vleuten-De Meern";"228";"13.5";"116";"112";"55.1";"51.5";"1.64";"228";"-";"8";"71";"115";"30";"4";"-";"228";"103";"89";"26";"10";"228";"203";"25";"0347";"03";"26";"17";"";""
"1994";"Vlieland";"15";"13.4";"10";"5";"53.3";"50.3";"1.60";"15";"-";"2";"5";"6";"2";"-";"-";"15";"9";"5";"1";"-";"15";"10";"5";"0096";"01";"21";"04";"";""
"1994";"Vlijmen";"181";"11.1";"104";"77";"42.5";"44.6";"1.42";"181";"-";"6";"72";"76";"25";"2";"-";"181";"81";"66";"25";"9";"181";"161";"20";"0864";"04";"30";"35";"";""
"1994";"Vlissingen";"516";"11.6";"276";"240";"46.8";"51.0";"1.64";"516";"3";"92";"195";"167";"51";"7";"1";"516";"224";"189";"61";"42";"516";"410";"106";"0718";"03";"29";"32";"";""
"1994";"Vlist";"128";"13.3";"72";"56";"54.3";"59.4";"1.97";"128";"-";"8";"51";"58";"10";"1";"-";"128";"52";"45";"11";"20";"128";"122";"6";"0623";"03";"28";"28";"";""
"1994";"Vlodrop";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1994";"Voerendaal";"141";"10.7";"70";"71";"44.4";"49.1";"1.52";"141";"-";"5";"39";"73";"23";"1";"-";"141";"57";"51";"23";"10";"141";"134";"7";"0986";"04";"31";"39";"";""
"1994";"Voorburg";"464";"11.7";"234";"230";"48.1";"48.3";"1.56";"464";"4";"36";"122";"186";"101";"15";"-";"464";"257";"148";"49";"10";"464";"384";"80";"0624";"03";"28";"26";"";""
"1994";"Voorhout";"210";"18.7";"105";"105";"70.0";"62.4";"1.90";"210";"-";"5";"63";"113";"26";"3";"-";"210";"80";"88";"37";"5";"210";"203";"7";"0625";"03";"28";"25";"";""
"1994";"Voorschoten";"269";"11.9";"146";"123";"48.2";"53.7";"1.69";"269";"-";"18";"52";"132";"58";"8";"1";"269";"114";"113";"33";"9";"269";"246";"23";"0626";"03";"28";"25";"";""
"1994";"Voorst";"275";"11.6";"136";"139";"47.9";"52.3";"1.66";"275";"3";"21";"72";"130";"45";"4";"-";"275";"123";"90";"43";"19";"275";"259";"16";"0285";"02";"25";"13";"";""
"1994";"Vorden";"95";"11.3";"45";"50";"49.5";"55.5";"1.72";"95";"-";"3";"26";"46";"19";"1";"-";"95";"38";"34";"17";"6";"95";"89";"6";"0286";"02";"25";"14";"";""
"1994";"Vries";"95";"9.7";"53";"42";"39.4";"46.0";"1.49";"95";"1";"5";"25";"47";"17";"-";"-";"95";"39";"38";"13";"5";"95";"87";"8";"0133";"01";"22";"07";"";""
"1994";"Vriezenveen";"284";"14.9";"137";"147";"58.8";"60.0";"1.92";"284";"2";"26";"135";"99";"19";"3";"-";"284";"110";"105";"45";"24";"284";"274";"10";"0186";"02";"23";"12";"";""
"1994";"Vught";"294";"12.0";"158";"136";"49.0";"51.1";"1.63";"294";"1";"16";"98";"134";"43";"2";"-";"294";"113";"121";"47";"13";"294";"261";"33";"0865";"04";"30";"35";"";""
"1994";"Waalre";"190";"12.1";"89";"101";"51.0";"57.0";"1.77";"190";"-";"11";"58";"94";"24";"3";"-";"190";"78";"67";"38";"7";"190";"179";"11";"0866";"04";"30";"36";"";""
"1994";"Waalwijk";"356";"12.0";"186";"170";"45.4";"48.4";"1.55";"356";"2";"39";"147";"133";"30";"5";"-";"356";"165";"132";"48";"11";"356";"309";"47";"0867";"04";"30";"34";"";""
"1994";"Waddinxveen";"337";"13.0";"177";"160";"49.4";"52.7";"1.69";"337";"4";"31";"109";"140";"48";"4";"1";"337";"123";"124";"63";"27";"337";"322";"15";"0627";"03";"28";"28";"";""
"1994";"Wageningen";"339";"10.4";"161";"178";"35.0";"34.2";"1.26";"339";"3";"29";"99";"128";"71";"9";"-";"339";"144";"121";"59";"15";"339";"262";"77";"0289";"02";"25";"13";"";""
"1994";"Wanroij";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1994";"Warffum";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1994";"Warmenhuizen";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1994";"Warmond";"56";"10.9";"33";"23";"46.1";"50.6";"1.61";"56";"-";"1";"16";"28";"9";"2";"-";"56";"20";"22";"12";"2";"56";"51";"5";"0628";"03";"28";"25";"";""
"1994";"Warnsveld";"104";"11.4";"59";"45";"45.1";"55.7";"1.81";"104";"2";"5";"31";"50";"16";"-";"-";"104";"34";"46";"19";"5";"104";"92";"12";"0291";"02";"25";"14";"";""
"1994";"Waspik";"56";"11.4";"27";"29";"44.7";"47.3";"1.53";"56";"1";"1";"17";"29";"8";"-";"-";"56";"25";"21";"10";"-";"56";"51";"5";"0869";"04";"30";"34";"";""
"1994";"Wassenaar";"242";"9.4";"121";"121";"41.5";"51.2";"1.59";"242";"-";"6";"63";"110";"57";"5";"1";"242";"109";"85";"39";"9";"242";"222";"20";"0629";"03";"28";"26";"";""
"1994";"Wateringen";"225";"15.0";"127";"98";"58.5";"57.6";"1.80";"225";"-";"11";"64";"116";"28";"5";"1";"225";"89";"88";"36";"12";"225";"209";"16";"0630";"03";"28";"27";"";""
"1994";"Waterland";"220";"12.3";"130";"90";"47.2";"51.6";"1.64";"220";"1";"5";"73";"95";"43";"3";"-";"220";"78";"109";"27";"6";"220";"201";"19";"0852";"03";"27";"23";"";""
"1994";"Weerselo";"143";"15.8";"66";"77";"65.9";"64.1";"2.00";"143";"-";"2";"35";"75";"30";"1";"-";"143";"54";"54";"29";"6";"143";"142";"1";"0188";"02";"23";"12";"";""
"1994";"Weert";"450";"10.8";"244";"206";"42.3";"42.8";"1.38";"450";"7";"37";"160";"186";"53";"6";"1";"450";"215";"161";"47";"27";"450";"411";"39";"0988";"04";"31";"38";"";""
"1994";"Weesp";"238";"13.3";"103";"135";"50.0";"48.2";"1.56";"238";"1";"32";"75";"98";"27";"5";"-";"238";"111";"79";"39";"9";"238";"198";"40";"0457";"03";"27";"24";"";""
"1994";"Wehl";"81";"12.2";"41";"40";"46.1";"45.6";"1.45";"81";"-";"3";"30";"37";"11";"-";"-";"81";"38";"25";"14";"4";"81";"79";"2";"0292";"02";"25";"14";"";""
"1994";"Werkendam";"260";"13.7";"131";"129";"54.3";"56.8";"1.83";"260";"3";"30";"113";"84";"26";"4";"-";"260";"89";"90";"47";"34";"260";"250";"10";"0870";"04";"30";"34";"";""
"1994";"Wervershoof";"130";"16.7";"74";"56";"63.4";"65.0";"2.06";"130";"-";"2";"45";"58";"22";"3";"-";"130";"42";"47";"29";"12";"130";"117";"13";"0459";"03";"27";"18";"";""
"1994";"Wessem";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1994";"West Maas en Waal";"217";"12.4";"112";"105";"48.8";"50.6";"1.60";"217";"-";"10";"57";"122";"27";"1";"-";"217";"102";"77";"26";"12";"217";"198";"19";"0668";"02";"25";"16";"";""
"1994";"Westerbork";"106";"13.3";"60";"46";"55.9";"59.9";"1.94";"106";"1";"8";"32";"50";"14";"1";"-";"106";"44";"38";"19";"5";"106";"104";"2";"0134";"01";"22";"09";"";""
